FIPS,County Name,County State,BuyerFullName,BuyerState,BuyerCity,BuyerAddress,BuyerZIP,BuyerPurchases6MSum
26027,Cass,MI,RDK PROPERTY GROUP LLC,Elkhart,IN,58192 Windsong Dr,46517,47
26027,Cass,MI,FUTUREVESTMENTS LLC,Ada,MI,8400 Wilderness Trl Ne,49301,29
26027,Cass,MI,RURAL HOUSING SERVICE,Saint Louis,MO,Po Box 790301,63179,17
26027,Cass,MI,CLICK N CLOSE INC,Addison,TX,15301 Spectrum Dr Ste 405,75001,15
26027,Cass,MI,AHI GROUP LLC,Kalamazoo,MI,5380 Holiday Ter Ste 28,49009,10
26027,Cass,MI,FUTUREVESTMENTS LLC,Grand Haven,MI,17040 Robbins Rd Ste B,49417,9
26027,Cass,MI,HM0605 LLC,Saint Joseph,MI,Po Box 61,49085,7
26027,Cass,MI,MORENO JULIO,Dowagiac,MI,51150 Leach Rd,49047,5
26027,Cass,MI,REVIVAL HOMES LLC,Allegan,MI,2855 34th St,49010,5
26027,Cass,MI,SUZANNE MALEC-MCKENNA REVOCABLE TRUST,Edwardsburg,MI,21734 Channel Pkwy,49112,4
26027,Cass,MI,GRIFFITH JOINT LIVING TRUST,South Bend,IN,1140 E Woodside St,46614,4
26027,Cass,MI,EVERGREEN LAND LLC,Casper,WY,5830 E 2nd St,82609,3
26027,Cass,MI,CAPGROW HOLDINGS JV SUB XI LLC,Chicago,IL,320 W Ohio St Ste 650,60654,3
26027,Cass,MI,MACAL TRUST,Willowbrook,IL,6145 Western Ave,60527,2
26027,Cass,MI,CRONKHITE FAMILY 2019 REVOCABLE TRUST,Granger,IN,52145 County Road 1,46530,2
26027,Cass,MI,STEEPLECHASE HOMES LLC,Goshen,IN,2581 Kercher Rd,46528,2
26027,Cass,MI,KARNES EUGENE L,Hulbert,OK,714 E 6th St,74441,2
26027,Cass,MI,OTIS DEVELOPMENT LLC,Waban,MA,94 Nehoiden Rd,2468,2
26027,Cass,MI,EASH INVESTMENTS LLC,White Pigeon,MI,709 W Chicago Rd,49099,2
26027,Cass,MI,MICHAEL C BAKERSON AND MICHELLE A BAKERSON TR,Niles,MI,1223 Rose Dr,49120,2
26027,Cass,MI,INFINITY INVESTMENT PROPERTY SOLUTIONS LLC,Okemos,MI,2222 W Grand River Ave Ste A,48864,2
26027,Cass,MI,ROWAN TREE HOME SOLUTIONS LLC,Litchfield Park,AZ,13406 W Jacobson Dr,85340,2
26027,Cass,MI,FLIP THE MITTEN LLC,Paw Paw,MI,50287 Rebecca Dr,49079,2
26027,Cass,MI,BHA TRUST,Vicksburg,MI,11257 S 32nd St,49097,2
26031,Cheboygan,MI,STEEPLECHASE VENTURES,Media,PA,2540 N Providence Rd,19063,12
26031,Cheboygan,MI,CZARNIECKI JOINT TRUST,Gaylord,MI,5680 Arrowroot Trl,49735,10
26031,Cheboygan,MI,CONN WILLIAM O TRUST,Charlotte,NC,435 S Tryon St,28202,9
26031,Cheboygan,MI,GAINES MACKINAW TRUST,Washington,DC,832 Buchanan St Ne,20017,8
26031,Cheboygan,MI,NORTHWEST MICHIGAN HABITAT FOR HUMANITY,Petoskey,MI,1840 M 119,49770,8
26031,Cheboygan,MI,LITTLE TRAVERSE CONSERVANCY INC,Harbor Springs,MI,3264 Powell Rd,49740,8
26031,Cheboygan,MI,BEALS THOMAS AND PATRICIA TRUST,Allen Park,MI,9266 Allen Rd,48101,8
26031,Cheboygan,MI,GEHRKE JAMES F,Washington,DC,832 Buchanan St Ne,20017,5
26031,Cheboygan,MI,BENZEL MARILYN JOYCE TRUST,Cheboygan,MI,Po Box 152,49721,5
26031,Cheboygan,MI,CONN JANE TRUST,Charlotte,NC,435 S Tryon St,28202,4
26031,Cheboygan,MI,MATEER RANDOLPH JEANETTE TRUST,Cheboygan,MI,9971 Crawford Ln,49721,4
26031,Cheboygan,MI,MAXFIELD ENTERPRISES LLC,Mancelona,MI,207 N Maple St,49659,3
26031,Cheboygan,MI,SMITH LEONARD C & DIANE M TRUST,Cheboygan,MI,303 S D St,49721,3
26031,Cheboygan,MI,VINCENT LAKE PROPERTIES LLC,Levering,MI,9988 Vincent Rd,49755,3
26031,Cheboygan,MI,GARNER WILLIAM T AND BRENDA M TRUST,Portland,MI,7264 Grand River Trl,48875,3
26031,Cheboygan,MI,HODDY GERALDINE A TRUST,Harbor Springs,MI,4143 Village Cir,49740,3
26031,Cheboygan,MI,JENSEN MULLINER TRUST,Traverse City,MI,7675 E Harrys Rd,49684,2
26031,Cheboygan,MI,ALEVA LISA MARIE TRUST,Canton,MI,1432 Legacy Ct,48187,2
26031,Cheboygan,MI,STEVENS REVOCABLE TRUST,Collierville,TN,2237 Shrewsbury Run E,38017,2
26031,Cheboygan,MI,BEYER GREGORY A AND LORI E TRUST,Cape Canaveral,FL,8911 Lake Dr,32920,2
26031,Cheboygan,MI,WEILAND LARRY W TRUST,Petoskey,MI,5815 Cincinnati Point Trl,49770,2
26031,Cheboygan,MI,J & K ROSS ENTERPRISES LLC,Cheboygan,MI,4495 Hiawatha Dr,49721,2
26031,Cheboygan,MI,ONE TREE HOMES LLC,Cheboygan,MI,128 N E St,49721,2
26031,Cheboygan,MI,SMIGELSKI RICKY J AND KELLI M TRUST,Gaylord,MI,413 Pine Briar Ln,49735,2
26031,Cheboygan,MI,K & K MULLET LAKE LLC,Holly,MI,8950 Trevi Ln,48442,2
26031,Cheboygan,MI,DLEWIS HOLDINGS LLC,Mackinaw City,MI,617 Lakeside Dr,49701,2
26031,Cheboygan,MI,STATEWIDE ENVIRONMENTAL SERVICE LLC,Petoskey,MI,Po Box 2374,49770,2
26031,Cheboygan,MI,NATURE VIEW LLC,Mackinaw City,MI,Po Box 658,49701,2
26031,Cheboygan,MI,WING PAUL A TRUST,Onaway,MI,9022 Tucker Rd,49765,2
26031,Cheboygan,MI,WALKER DANIEL H AND WENDY L TRUST,Wolverine,MI,8950 Wolverine Rd,49799,2
26031,Cheboygan,MI,MASON TRUST,Wolverine,MI,11405 Davis Creek Dr,49799,2
26031,Cheboygan,MI,SCHNEIDER FRANK AND LISA TRUST,Cheboygan,MI,170 Riverside Dr,49721,2
26031,Cheboygan,MI,BARCLAY STREET LLC,Onaway,MI,7109 S Berkley Ave,49765,2
26031,Cheboygan,MI,RABE COTTAGE TRUST,Redford,MI,16802 Negaunee,48240,2
26031,Cheboygan,MI,ELLIOTT NORMAN RICHARD AND DIANE J TRUST,Carp Lake,MI,15011 Paradise Lake Rd,49718,2
26031,Cheboygan,MI,BEEBE JONELLE TRUST,Wolverine,MI,3796 Par Four Dr,49799,2
26031,Cheboygan,MI,BEETHEM ANDREW AND CHRISTINA TRUST,Cheboygan,MI,12241 Weadock Rd,49721,2
26031,Cheboygan,MI,HARPTER TRACY K TRUST,Germantown,OH,10400 Astoria Rd,45327,2
26031,Cheboygan,MI,DOCK COTTAGE & BOATHOUSE TRUST,Topinabee,MI,5175 Manchester St,49791,2
26031,Cheboygan,MI,ELMER MANAGEMENT TRUST,Houston,TX,3310 Amherst St,77005,2
26031,Cheboygan,MI,OHLRICH JAMES L AND BARBARA J TRUST,Midland,MI,3400 Westbrier Ter,48642,2
26031,Cheboygan,MI,2023 BELANGER TRUST,Oakland,CA,479 65th St,94609,2
26031,Cheboygan,MI,NORTHERN LIGHTS RETREAT LLC,Hendersonville,NC,30 Pondside Ct,28739,2
26031,Cheboygan,MI,MCCULLOCH SCOTT A AND DIANA S TRUST,Essexville,MI,1035 W Nebobish Rd,48732,2
26031,Cheboygan,MI,RANG ROLLAND W TRUST,Swanton,OH,6040 Manore Rd,43558,2
26031,Cheboygan,MI,GEHRKE SUE G TRUST,Washington,DC,832 Buchanan St Ne,20017,2
26031,Cheboygan,MI,OHLRICH JAMES L,Midland,MI,3400 Westbrier Ter,48642,2
26031,Cheboygan,MI,HUMPHREY AND BRUNDAGE TRUST,Tucson,AZ,5870 N Esperero Vista Trl,85750,2
26037,Clinton,MI,NEWREZ LLC,Greenville,SC,75 Beattie Pl Ste 300,29601,91
26037,Clinton,MI,EASTBROOK HOMES INC,Grand Rapids,MI,1188 E Paris Ave Se Ste 100,49546,85
26037,Clinton,MI,GREEN DEVELOPMENT VENTURES LLC,Portage,MI,2186 E Centre Ave,49002,79
26037,Clinton,MI,DOMOS PROPERTIES LLC,Spring Lake,MI,16230 152nd Ave,49456,21
26037,Clinton,MI,EL HOLDING CO LLC,East Lansing,MI,1650 Kendale Blvd Ste 200,48823,9
26037,Clinton,MI,JAMES EDWARD BUILDERS INC,East Lansing,MI,3450 E Lake Lansing Rd,48823,9
26037,Clinton,MI,OLIVE BRANCH HOLDINGS LLC,Dewitt,MI,11765 S Francis Rd,48820,7
26037,Clinton,MI,PARAGON BUILDING COMPANY LLC,Owosso,MI,317 S Elm St Ste 206,48867,7
26037,Clinton,MI,BLACK OAK LAND HOLDINGS LLC,Owosso,MI,317 S Elm St,48867,6
26037,Clinton,MI,E L HOLDING CO LLC,East Lansing,MI,1650 Kendale Blvd Ste 200,48823,5
26037,Clinton,MI,CAPITAL HOME LLC,East Meadow,NY,2130 Village Dr,11554,5
26037,Clinton,MI,ATHENE ANNUITY AND LIFE COMPANY,West Valley City,UT,3217 Decker Lake Dr,84119,5
26037,Clinton,MI,MAYBERRY HOMES LLC,East Lansing,MI,1650 Kendale Blvd Ste 200,48823,3
26037,Clinton,MI,NOTTINGHAM FIELDS LLC,Okemos,MI,2422 Jolly Rd Ste 200,48864,3
26037,Clinton,MI,EL HOLDING CO LLC,East Lansing,MI,1650 Kendale Blvd,48823,2
26039,Crawford,MI,RIVERSIDE ENERGY MICHIGAN LLC,Traverse City,MI,10691 E Carter Rd,49684,14
26039,Crawford,MI,B & J HOLDINGS LLC,Jefferson City,MO,Po Box 1563,65102,13
26039,Crawford,MI,DESTINATION FOREST DUNES LLC,Roscommon,MI,6376 Forest Dunes Dr,48653,3
26039,Crawford,MI,OHLINGER JAMES F TRUST,Grayling,MI,9990 Ski Hill Rd,49738,3
26039,Crawford,MI,MARKHAM PROPERTIES LLC,Okemos,MI,914 Button Rd,48864,3
26039,Crawford,MI,DS CREATIVE SOLUTIONS LLC,Skokie,IL,8655 Lockwood Ave,60077,2
26039,Crawford,MI,EMMONS ARTHUR L TRUST,Grayling,MI,1811 N Manistee River Rd,49738,2
26039,Crawford,MI,MARCEREAU ROBERT H AND LINDA S TRUST,Overland Park,KS,14805 Rosewood Dr,66224,2
26039,Crawford,MI,BUJALSKI DANIEL W AND RENEE S TRUST,Linwood,MI,332 N Mackinaw Rd,48634,2
26039,Crawford,MI,SLUSHER JANETTE L TRUST,Tipton,MI,378 Evans Glen Trl,49287,2
26039,Crawford,MI,LAWRENCE PROTECTION TRUST,Clarkston,MI,5755 Dora Ln,48348,2
26039,Crawford,MI,RANDOLPH TRUST,Gibsonburg,OH,889 Busdeker Ln,43431,2
26039,Crawford,MI,STUART GLENN S AND MELVA J TRUST,Roscommon,MI,9730 Chase Bridge Rd,48653,2
26039,Crawford,MI,ROXENE LAND AND ESTATES LLC,Sheridan,WY,30 N Gould St,82801,2
26045,Eaton,MI,EASTBROOK HOMES INC,Grand Rapids,MI,1188 E Paris Ave Se Ste 100,49546,85
26045,Eaton,MI,DOMOS PROPERTIES LLC,Spring Lake,MI,16230 152nd Ave,49456,21
26045,Eaton,MI,GV TRUST,Orange,CA,333 S Anita Dr Ste 400,92868,16
26045,Eaton,MI,SINCERE HOME BUYERS LLC,Atlanta,GA,931 Monroe Dr Ne Ste 102,30308,12
26045,Eaton,MI,S & S ACQUISITIONS GROUP LLC,Lansing,MI,Po Box 23162,48909,9
26045,Eaton,MI,FUTUREVESTMENTS LLC,Grand Haven,MI,17040 Robbins Rd Ste B,49417,9
26045,Eaton,MI,OLIVE BRANCH HOLDINGS LLC,Dewitt,MI,11765 S Francis Rd,48820,7
26045,Eaton,MI,HM0605 LLC,Saint Joseph,MI,Po Box 61,49085,7
26045,Eaton,MI,MICHIANA LAND DEVELOPMENT LLC,Portage,MI,2186 E Centre Ave,49002,6
26045,Eaton,MI,ARTEMIS CAPITAL LLC,Hastings,MI,506 Gaskill Rd,49058,6
26045,Eaton,MI,SOLRACE PROPERTIES LLC,Grand Rapids,MI,2153 Wealthy St Se,49506,6
26045,Eaton,MI,ATHENE ANNUITY AND LIFE COMPANY,West Valley City,UT,3217 Decker Lake Dr,84119,5
26045,Eaton,MI,PT0123 LLC,Saint Joseph,MI,Po Box 61,49085,5
26045,Eaton,MI,FUTURE VESTMENTS LLC,Ada,MI,8400 Wilderness Trl Ne,49301,5
26045,Eaton,MI,CARSON PROPERTIES LLC,Lansing,MI,3003 E Michigan Ave,48912,4
26045,Eaton,MI,GERONIMO LEADERSHIP LLC,Mason,MI,3465 Lyon Rd,48854,4
26045,Eaton,MI,WOODKITE CAPITAL LLC,Lansing,MI,3339 Waverly Hills Rd,48917,4
26045,Eaton,MI,FIVE STAR ASSET MANAGEMENT LLC,Shelby Township,MI,48131 Van Dyke Ave,48317,3
26045,Eaton,MI,WALDOS WONDERS LLC,Leslie,MI,984 Merry Ln,49251,2
26045,Eaton,MI,JAELYN ENTERPRISES LLC,Charlotte,MI,2534 E Vermontville Hwy,48813,2
26045,Eaton,MI,BOOTH ENTERPRISES OF LANSING LLC,Grand Ledge,MI,904 W Jefferson St Ste B,48837,2
26045,Eaton,MI,DODOBOVE LLC,Lansing,MI,714 Edgemont Blvd,48917,2
26045,Eaton,MI,DSF PROPERTY INVESTMENTS LLC,Grand Ledge,MI,12861 Oneida Rd,48837,2
26047,Emmet,MI,STUTSMANVILLE DEVELOPMENT CORPORATION,Harbor Springs,MI,Po Box 411,49740,10
26047,Emmet,MI,LITTLE TRAVERSE CONSERVANCY INC,Harbor Springs,MI,3264 Powell Rd,49740,8
26047,Emmet,MI,DDB PROPERTIES BEACH STREET LLC,Northville,MI,936 Millpond Ct,48167,4
26047,Emmet,MI,BOY PAMELA A TRUST,Carp Lake,MI,6727 Paradise Trl,49718,3
26047,Emmet,MI,DLEWIS HOLDINGS LLC,Mackinaw City,MI,617 Lakeside Dr,49701,2
26047,Emmet,MI,ALL 4 KIDS PROPERTIES LLC,Plymouth,MI,13880 Covington Dr,48170,2
26047,Emmet,MI,LEE TRUST,Petoskey,MI,Po Box 223,49770,2
26047,Emmet,MI,ANURA ADVISORS LLC,Boerne,TX,,78006,2
26047,Emmet,MI,BIRCHWOOD FARMS GOLF & COUNTRY CLUB OWNE,Harbor Springs,MI,600 Birchwood Dr,49740,2
26047,Emmet,MI,TUREK GEORGE C,Conroe,TX,135 Sweet Leaf Grove Ln,77384,2
26049,Genesee,MI,PLANET HOME LENDING LLC,Meriden,CT,321 Research Pkwy Ste 303,6450,270
26049,Genesee,MI,RCAF ACQUISITION TRUST,Coppell,TX,3501 Olympus Blvd Ste 500,75019,100
26049,Genesee,MI,NEWREZ LLC,Greenville,SC,75 Beattie Pl Ste 300,29601,91
26049,Genesee,MI,GREEN DEVELOPMENT VENTURES LLC,Portage,MI,2186 E Centre Ave,49002,79
26049,Genesee,MI,MARYLAND RIGHT WAY 1 LLC,Richfield,OH,3046 Brecksville Rd Ste D,44286,73
26049,Genesee,MI,HP FORECLOSURE SOLUTION LLC,Redford,MI,24300 Joy Rd,48239,58
26049,Genesee,MI,CALUPI INVESTMENTS LLC,Winter Garden,FL,13665 Killebrew Way,34787,21
26049,Genesee,MI,ICON SUMMIT GROUP LLC,Fenton,MI,2168 S Long Lake Rd,48430,20
26049,Genesee,MI,FRIENDS OF BERSTON,Flint,MI,3300 N Saginaw St,48505,20
26049,Genesee,MI,CITIMORTGAGE INC,Trenton,NJ,425 Phillips Blvd,8618,19
26049,Genesee,MI,MFRA TRUST,Greenville,SC,201 E Mcbee Ave Ste 300,29601,18
26049,Genesee,MI,ELITE PROFESSIONAL MANAGEMENT,Flint,MI,3444 Lennon Rd,48507,18
26049,Genesee,MI,GV TRUST,Orange,CA,333 S Anita Dr Ste 400,92868,16
26049,Genesee,MI,CLICK N CLOSE INC,Addison,TX,15301 Spectrum Dr Ste 405,75001,15
26049,Genesee,MI,ACRE HUB LLC,Austin,TX,2028 E Ben White Blvd Ste 240,78741,14
26049,Genesee,MI,MCLP ASSET COMPANY INC,Greenville,SC,75 Beattie Pl Ste 300,29601,14
26049,Genesee,MI,STEEPLECHASE VENTURES,Media,PA,2540 N Providence Rd,19063,12
26049,Genesee,MI,SWAN BRAVO OPPORTUNITY ZONE BUSINESS LLC,Portage,MI,2186 E Centre Ave,49002,11
26049,Genesee,MI,REO TRUST,Coppell,TX,8950 Cypress Waters Blvd,75019,9
26049,Genesee,MI,TRENDY TRADERS AMERICA LLC,Orlando,FL,12217 Pioneers Way Apt 2104,32832,8
26049,Genesee,MI,DIAMOND USA RE LLC,Orlando,FL,3956 W Town Center Blvd,32837,8
26049,Genesee,MI,RAZORBACK CAPITAL LLC,Brandon,FL,406 Sandpine Ct,33511,7
26049,Genesee,MI,TITAN RENOVATION CO LLC,Flint,MI,5131 W Bristol Rd,48507,7
26049,Genesee,MI,RRM HOLDINGS LLC,Lapeer,MI,1022 S Lapeer Rd,48446,7
26049,Genesee,MI,ROBERT HICKS INVESTMENTS LLC,Flint,MI,5161 Gateway Ctr Ste 100,48507,7
26049,Genesee,MI,BP SFR FLINT 1 LLC,Millington,MI,7820 Oak Rd,48746,7
26049,Genesee,MI,RED ADAM LLC,Flushing,MI,201 Bellewood Dr,48433,6
26049,Genesee,MI,BEST HOME OFFER LLC,Tampa,FL,111 N 12th St Unit 1307,33602,6
26049,Genesee,MI,WAMOH LLC,Clearwater,FL,600 Cleveland St Ste 260,33755,6
26049,Genesee,MI,URUWAY III LLC,Miami,FL,920 Ne 169th St Apt 512,33162,6
26049,Genesee,MI,TRP INVESTMENTS LLC,Mount Morris,MI,8117 N Vassar Rd,48458,6
26049,Genesee,MI,D2MN REALTY SOLUTIONS LLC,Troy,MI,458 Belle Meade Rd,48098,5
26049,Genesee,MI,MANUELS REAL ESTATES,Flint,MI,2521 Fenton Rd,48507,5
26049,Genesee,MI,GREEN HILL HARVEST INC,Albion,MI,1208 1st St,49224,4
26049,Genesee,MI,PETOSKEY INVESTMENTS LLC,Davisburg,MI,6665 Hogback Lake Rd,48350,4
26049,Genesee,MI,HORIZON HOMES HOLDINGS LLC,Clawson,MI,220 Massoit St,48017,4
26049,Genesee,MI,IBIS HOLDINGS A TRUST,Greenville,SC,75 Beattie Pl Ste 300,29601,4
26049,Genesee,MI,JOYFUL DWELLINGS LLC,Goodrich,MI,8383 Henderson Rd,48438,4
26049,Genesee,MI,RJ SIMPLE SOLUTION LLC,Delray Beach,FL,4899 Nw 6th St,33445,4
26049,Genesee,MI,SHERMAN DONALD B,Lapeer,MI,5830 Pratt Rd,48446,4
26049,Genesee,MI,CARTEL NATIONAL ACQUISITIONS LLC,Casper,WY,5830 E 2nd St,82609,4
26049,Genesee,MI,PROPER ACQUISITIONS LLC,Shelby Township,MI,14084 Lakeside Blvd N,48315,4
26049,Genesee,MI,RETURN ON INVESTMENTS LLC,Farmington,MI,32455 W 12 Mile Rd Unit 3148,48333,3
26049,Genesee,MI,CHURCHILL PROPERTIES AND ASSOCIATES LLC,Auburn Hills,MI,2620 N Squirrel Rd,48326,3
26049,Genesee,MI,MIKES CASAS LLC,Gwynn Oak,MD,6340 Security Blvd Ste 100,21207,3
26049,Genesee,MI,RIGUERAS ENTERPRISES LLC,Burton,MI,1336 Martha Ave,48509,3
26049,Genesee,MI,MIDWEST IS BEST LLC,Cleveland,OH,850 Euclid Ave Ste 819,44114,3
26049,Genesee,MI,OSO PROPERTY GROUP LLC,Missoula,MT,2230 N Reserve St Ste 300,59808,3
26049,Genesee,MI,SYH INVESTMENTS LLC,Harbor City,CA,1060 Harbor Village Dr,90710,3
26049,Genesee,MI,HORIZON HOMES HOLDING LLC,Bloomfield Hills,MI,7420 Parkstone Ln,48301,3
26049,Genesee,MI,NORTHERN HEDGES LLC,Las Vegas,NV,732 S 6th St Ste N,89101,3
26049,Genesee,MI,PREMIER PROPERTIES HOLDINGS LLC,Mount Morris,MI,7005 N Saginaw Rd,48458,3
26049,Genesee,MI,JC MAGNO LLC,Flint,MI,3510 Milbourne Ave,48504,3
26049,Genesee,MI,SHANKEL REI LLC,Saginaw,MI,2225 Augsburg Dr,48603,3
26049,Genesee,MI,1 OAK ENTERPRISE LLC,Antioch,TN,407 Claircrest Dr,37013,3
26049,Genesee,MI,PROSPERITY INVESTMENTS LLC,Holly,MI,1755 Munger Rd,48442,3
26049,Genesee,MI,AAGR LLC,Miami,FL,8862 Sw 95th Ave,33176,3
26049,Genesee,MI,MORGAN STANLEY ABS CAPITAL I INC TRUST,Mount Laurel,NJ,1 Mortgage Way,8054,3
26049,Genesee,MI,BP SFR FLINT I LLC,Millington,MI,7820 Oak Rd,48746,3
26049,Genesee,MI,Z REALTY LLC,Swartz Creek,MI,6090 Bloss Ct,48473,3
26049,Genesee,MI,D & S PROPERTIES OF FLINT LLC,Flint,MI,2044 Utley Rd,48532,3
26049,Genesee,MI,BLUE MOON ACQUISITIONS LLC,Bloomfield Hills,MI,41000 Woodward Ave Ste 350,48304,3
26049,Genesee,MI,BP SFR FLINT I LLC,Colorado Springs,CO,8585 Criterion Dr,80920,3
26049,Genesee,MI,AZ COMPANY INC,Flushing,MI,7041 Chase Run Ln,48433,3
26049,Genesee,MI,LOPERRE LLC,Fair Oaks,CA,7816 Cherryhills Way,95628,3
26049,Genesee,MI,REAL CAPITAL ENTERPRISE LLC,Grand Blanc,MI,9247 Burning Tree Dr,48439,3
26049,Genesee,MI,ELIS HOLDING INC,Miami,FL,2740 Sw 82nd Ave,33155,3
26049,Genesee,MI,ISIAH AND CYNTHIA GATES IRREVOCABLE TRUST,Longview,TX,608 Greenridge Dr,75605,3
26049,Genesee,MI,AD FLINT INVESTMENT LLC,Flushing,MI,6045 W Pierson Rd,48433,3
26049,Genesee,MI,CMS INVESTMENT TRUST,Flint,MI,4338 N Vassar Rd,48506,3
26049,Genesee,MI,MI FAMILY FLIPS LLC,Clio,MI,3110 E Frances Rd,48420,2
26049,Genesee,MI,ESJ HOMES LLC,Jupiter,FL,1326 Sunshine Dr,33458,2
26049,Genesee,MI,JOE HOMEBUYER OF SOUTHEAST MICHIGAN LLC,White Lake,MI,1161 Sugden Lake Rd,48386,2
26049,Genesee,MI,HIGHER GROUND VENTURES LLC,Farragut,TN,11124 Kingston Pike Ste 119,37934,2
26049,Genesee,MI,MICHAEL B CHRISTENSEN TRUST,Saugatuck,MI,6056 Blue Star Hwy,49453,2
26049,Genesee,MI,EMESLEY MATTLOX LLC,Detroit,MI,220 W Congress St,48226,2
26049,Genesee,MI,7103MILLER LLC,Grand Blanc,MI,11817 S Saginaw St,48439,2
26049,Genesee,MI,EPG RENTALS LLC,Flint,MI,1319 Root St,48503,2
26049,Genesee,MI,FAST LANE HOME BUYING 2 LLC,Mesa,AZ,6262 E Snowdon St,85215,2
26049,Genesee,MI,BP SFR FLINT 1 LLC,Flushing,MI,5265 W Pierson Rd Ste 3,48433,2
26049,Genesee,MI,2761 AND 2770 LLC,Las Vegas,NV,3225 Mcleod Dr Ste 100,89121,2
26049,Genesee,MI,TECHNEC SUPPLIES LLC,Austin,TX,7405 Derby Downs Dr,78747,2
26049,Genesee,MI,NORTHERN ASPIRATIONS LLC,Allendale,MI,11682 Spruceview Dr,49401,2
26049,Genesee,MI,TITAN RENTAL CO LLC,Flint,MI,5131 W Bristol Rd,48507,2
26049,Genesee,MI,INFINITY HOLDING USA LLC,Winter Garden,FL,7401 John Hancock Dr,34787,2
26049,Genesee,MI,TWIN PEAKS 28 INC,Flint,MI,2046 Corunna Rd,48503,2
26049,Genesee,MI,LABRIE HOLDINGS LLC,Waterford,MI,4066 Elmhurst Rd,48328,2
26049,Genesee,MI,NEW FLINT DEVELOPMENT LLC,Flushing,MI,8191 Beecher Rd,48433,2
26049,Genesee,MI,HARBOR EXCHANGE GROUP II LLC,Atlanta,GA,505 Whitehall St Sw Apt 202,30303,2
26049,Genesee,MI,EINHORN PROPERTIES,Houston,TX,10910 Spruce Knoll Cir,77065,2
26049,Genesee,MI,DOUGLAS E LOWE BUILDERS LLC,Metamora,MI,5082 Hidden Ridge Dr,48455,2
26049,Genesee,MI,FORSTER PROPERTY LLC,Okemos,MI,2222 W Grand River Ave Ste A,48864,2
26049,Genesee,MI,R & T ENTERPRISES INC,Grand Blanc,MI,11535 Kings Knight Cir,48439,2
26049,Genesee,MI,ARBOR VIEW LLC,West Bloomfield,MI,7255 Cedarcroft Ln,48322,2
26049,Genesee,MI,CHUPPY LLC,Lilburn,GA,3021 Terra View Dr Sw,30047,2
26049,Genesee,MI,MORE TO LIFE PROPERTIES INC,New York,NY,2383 2nd Ave Apt 3104,10035,2
26049,Genesee,MI,ALEXANDER CAPITAL LLC,Davison,MI,8141 E Lippincott Blvd,48423,2
26049,Genesee,MI,INTERNATIONAL REAL ESTATE GROUP LLC,Flint,MI,5152 Commerce Rd,48507,2
26049,Genesee,MI,LEGACY HOME BUYERS LLC,Flint,MI,4239 Cayuga Trl,48532,2
26049,Genesee,MI,HTV HOME LIVING LLC,Tomball,TX,17314 Legend Run Ct,77375,2
26049,Genesee,MI,FIRST INDIANA INVESTMENTS LLC,Aurora,IL,3900 Gabrielle Ln Unit 6412,60598,2
26049,Genesee,MI,PROPERTIES BY SJS LLC,Flushing,MI,5007 Webster Rd,48433,2
26049,Genesee,MI,SIMPLE HOME BUYERS LLC,Milford,MI,400 N Main St Ste 302,48381,2
26049,Genesee,MI,CSMC 2022-RPL4 TRUST,Greenville,SC,75 Beattie Pl Ste 300,29601,2
26049,Genesee,MI,DEKALITA PROPERTIES LLC,Clio,MI,14153 N Saginaw Rd,48420,2
26049,Genesee,MI,SHUE NATHAN,Swartz Creek,MI,6421 Jennings Rd,48473,2
26049,Genesee,MI,CF LAPEER LLC,Davison,MI,10129 Lapeer Rd,48423,2
26049,Genesee,MI,TRIPLE C PROPERTIES LLC,Goodyear,AZ,Po Box 7665,85338,2
26049,Genesee,MI,SWAIN HOLDINGS LLC,Lake Orion,MI,1520 S Lapeer Rd Ste 105,48360,2
26049,Genesee,MI,RHEMA REALTY LLC,Van Buren Township,MI,847 Sumpter Rd,48111,2
26049,Genesee,MI,FIGRE TRUST,Greenville,SC,75 Beattie Pl Ste 300,29601,2
26049,Genesee,MI,JIL HOUSING LLC,Flint,MI,4225 Miller Rd Ste 311,48507,2
26049,Genesee,MI,GENOVESI INVESTMENTS LLC,Swartz Creek,MI,5397 Reid Rd,48473,2
26049,Genesee,MI,A & B PROPERTY INVESTMENTS LLC,Boca Raton,FL,22082 Montoya Dr,33433,2
26049,Genesee,MI,MID-CITIES LAND COMPANY LLC,Garden Ridge,TX,19365 Farm To Market Rd 2252,78266,2
26049,Genesee,MI,ROKA LLC,Miami,FL,1000 Brickell Ave Ste 300,33131,2
26049,Genesee,MI,JOY COMPANIES TRUST,Sheridan,WY,30 N Gould St Ste R,82801,2
26049,Genesee,MI,19435 EUREKA LLC,Washington,MI,61771 Bradbury Run,48094,2
26049,Genesee,MI,BARR RANCH LLC,Bellevue,MI,7135 Hall Rd,49021,2
26049,Genesee,MI,CANNON CAPITAL LLC,Virginia Beach,VA,2508 Pine Needles Cir,23453,2
26049,Genesee,MI,OSO PROPERTY GROUP LLC,Sheridan,WY,30 N Gould St Ste 43247,82801,2
26049,Genesee,MI,DZZ PROPERTIES LLC,Flint,MI,2044 Utley Rd,48532,2
26049,Genesee,MI,TRAN-SITION HOMES LLC,Pinckney,MI,1758 Darwin Rd,48169,2
26049,Genesee,MI,7077 MILLER LLC,Grand Blanc,MI,11817 S Saginaw St,48439,2
